"Notes"	"State"	"State Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"District of Columbia"	"11"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Alzheimer disease, unspecified"	"G30.9"	14	145989	Unreliable
	"District of Columbia"	"11"	"Male"	"M"	"Black or African American"	"2054-5"	"2008"	"2008"	"Alzheimer disease, unspecified"	"G30.9"	18	144700	Unreliable
	"District of Columbia"	"11"	"Male"	"M"	"Black or African American"	"2054-5"	"2009"	"2009"	"Alzheimer disease, unspecified"	"G30.9"	15	144766	Unreliable
	"District of Columbia"	"11"	"Male"	"M"	"Black or African American"	"2054-5"	"2010"	"2010"	"Alzheimer disease, unspecified"	"G30.9"	10	144418	Unreliable
	"District of Columbia"	"11"	"Male"	"M"	"Black or African American"	"2054-5"	"2011"	"2011"	"Alzheimer disease, unspecified"	"G30.9"	23	146005	15.8
	"District of Columbia"	"11"	"Male"	"M"	"Black or African American"	"2054-5"	"2012"	"2012"	"Alzheimer disease, unspecified"	"G30.9"	17	147450	Unreliable
	"District of Columbia"	"11"	"Male"	"M"	"Black or African American"	"2054-5"	"2013"	"2013"	"Alzheimer disease, unspecified"	"G30.9"	28	149241	18.8
	"District of Columbia"	"11"	"Male"	"M"	"Black or African American"	"2054-5"	"2014"	"2014"	"Alzheimer disease, unspecified"	"G30.9"	22	151031	14.6
	"District of Columbia"	"11"	"Male"	"M"	"Black or African American"	"2054-5"	"2015"	"2015"	"Alzheimer disease, unspecified"	"G30.9"	17	151790	Unreliable
	"District of Columbia"	"11"	"Male"	"M"	"Black or African American"	"2054-5"	"2016"	"2016"	"Alzheimer disease, unspecified"	"G30.9"	23	152043	15.1
	"District of Columbia"	"11"	"Male"	"M"	"Black or African American"	"2054-5"	"2017"	"2017"	"Alzheimer disease, unspecified"	"G30.9"	18	152830	Unreliable
	"District of Columbia"	"11"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	"Alzheimer disease, unspecified"	"G30.9"	20	152939	13.1
	"District of Columbia"	"11"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	"Alzheimer disease, unspecified"	"G30.9"	11	152076	Unreliable
	"District of Columbia"	"11"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	"Alzheimer disease, unspecified"	"G30.9"	13	152057	Unreliable
	"District of Columbia"	"11"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Alzheimer disease, unspecified"	"G30.9"	14	103117	Unreliable
	"District of Columbia"	"11"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	"Alzheimer disease, unspecified"	"G30.9"	14	103704	Unreliable
	"District of Columbia"	"11"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	"Alzheimer disease, unspecified"	"G30.9"	15	105620	Unreliable
	"District of Columbia"	"11"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	"Alzheimer disease, unspecified"	"G30.9"	13	108393	Unreliable
	"District of Columbia"	"11"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	"Alzheimer disease, unspecified"	"G30.9"	11	111125	Unreliable
	"District of Columbia"	"11"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	"Alzheimer disease, unspecified"	"G30.9"	21	114615	18.3
	"District of Columbia"	"11"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Alzheimer disease, unspecified"	"G30.9"	16	117737	Unreliable
	"District of Columbia"	"11"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	"Alzheimer disease, unspecified"	"G30.9"	14	123355	Unreliable
	"District of Columbia"	"11"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	"Alzheimer disease, unspecified"	"G30.9"	14	137757	Unreliable
	"District of Columbia"	"11"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	"Alzheimer disease, unspecified"	"G30.9"	11	142807	Unreliable
	"District of Columbia"	"11"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	"Alzheimer disease, unspecified"	"G30.9"	12	146647	Unreliable
	"District of Columbia"	"11"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	"Alzheimer disease, unspecified"	"G30.9"	12	150849	Unreliable
	"District of Columbia"	"11"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	"Alzheimer disease, unspecified"	"G30.9"	15	154746	Unreliable
	"District of Columbia"	"11"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	"Alzheimer disease, unspecified"	"G30.9"	15	159344	Unreliable
	"District of Columbia"	"11"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	"Alzheimer disease, unspecified"	"G30.9"	15	164898	Unreliable
	"Florida"	"12"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2015"	"2015"	"Alzheimer disease, unspecified"	"G30.9"	10	149648	Unreliable
	"Florida"	"12"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2016"	"2016"	"Alzheimer disease, unspecified"	"G30.9"	12	151437	Unreliable
	"Florida"	"12"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2018"	"2018"	"Alzheimer disease, unspecified"	"G30.9"	10	161954	Unreliable
	"Florida"	"12"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2019"	"2019"	"Alzheimer disease, unspecified"	"G30.9"	12	162085	Unreliable
	"Florida"	"12"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2020 "	"2020"	"Alzheimer disease, unspecified"	"G30.9"	10	166151	Unreliable
	"Florida"	"12"	"Female"	"F"	"Black or African American"	"2054-5"	"1999"	"1999"	"Alzheimer disease, unspecified"	"G30.9"	36	582879	6.2
	"Florida"	"12"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Alzheimer disease, unspecified"	"G30.9"	51	593403	8.6
	"Florida"	"12"	"Female"	"F"	"Black or African American"	"2054-5"	"2001"	"2001"	"Alzheimer disease, unspecified"	"G30.9"	44	607268	7.2
	"Florida"	"12"	"Female"	"F"	"Black or African American"	"2054-5"	"2002"	"2002"	"Alzheimer disease, unspecified"	"G30.9"	48	619998	7.7
	"Florida"	"12"	"Female"	"F"	"Black or African American"	"2054-5"	"2003"	"2003"	"Alzheimer disease, unspecified"	"G30.9"	51	630805	8.1
	"Florida"	"12"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Alzheimer disease, unspecified"	"G30.9"	61	644208	9.5
	"Florida"	"12"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Alzheimer disease, unspecified"	"G30.9"	77	659728	11.7
	"Florida"	"12"	"Female"	"F"	"Black or African American"	"2054-5"	"2006"	"2006"	"Alzheimer disease, unspecified"	"G30.9"	76	673493	11.3
	"Florida"	"12"	"Female"	"F"	"Black or African American"	"2054-5"	"2007"	"2007"	"Alzheimer disease, unspecified"	"G30.9"	89	680143	13.1
	"Florida"	"12"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Alzheimer disease, unspecified"	"G30.9"	83	686472	12.1
	"Florida"	"12"	"Female"	"F"	"Black or African American"	"2054-5"	"2009"	"2009"	"Alzheimer disease, unspecified"	"G30.9"	96	694777	13.8
	"Florida"	"12"	"Female"	"F"	"Black or African American"	"2054-5"	"2010"	"2010"	"Alzheimer disease, unspecified"	"G30.9"	80	701968	11.4
	"Florida"	"12"	"Female"	"F"	"Black or African American"	"2054-5"	"2011"	"2011"	"Alzheimer disease, unspecified"	"G30.9"	51	715338	7.1
	"Florida"	"12"	"Female"	"F"	"Black or African American"	"2054-5"	"2012"	"2012"	"Alzheimer disease, unspecified"	"G30.9"	68	726147	9.4
	"Florida"	"12"	"Female"	"F"	"Black or African American"	"2054-5"	"2013"	"2013"	"Alzheimer disease, unspecified"	"G30.9"	79	734312	10.8
	"Florida"	"12"	"Female"	"F"	"Black or African American"	"2054-5"	"2014"	"2014"	"Alzheimer disease, unspecified"	"G30.9"	76	748304	10.2
	"Florida"	"12"	"Female"	"F"	"Black or African American"	"2054-5"	"2015"	"2015"	"Alzheimer disease, unspecified"	"G30.9"	112	761915	14.7
	"Florida"	"12"	"Female"	"F"	"Black or African American"	"2054-5"	"2016"	"2016"	"Alzheimer disease, unspecified"	"G30.9"	92	773268	11.9
	"Florida"	"12"	"Female"	"F"	"Black or African American"	"2054-5"	"2017"	"2017"	"Alzheimer disease, unspecified"	"G30.9"	103	784753	13.1
	"Florida"	"12"	"Female"	"F"	"Black or African American"	"2054-5"	"2018"	"2018"	"Alzheimer disease with late onset"	"G30.1"	10	790931	Unreliable
	"Florida"	"12"	"Female"	"F"	"Black or African American"	"2054-5"	"2018"	"2018"	"Alzheimer disease, unspecified"	"G30.9"	112	790931	14.2
	"Florida"	"12"	"Female"	"F"	"Black or African American"	"2054-5"	"2019"	"2019"	"Alzheimer disease, unspecified"	"G30.9"	117	793196	14.8
	"Florida"	"12"	"Female"	"F"	"Black or African American"	"2054-5"	"2020 "	"2020"	"Alzheimer disease with late onset"	"G30.1"	10	801043	Unreliable
	"Florida"	"12"	"Female"	"F"	"Black or African American"	"2054-5"	"2020 "	"2020"	"Alzheimer disease, unspecified"	"G30.9"	149	801043	18.6
	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	"Alzheimer disease with late onset"	"G30.1"	14	2306418	Unreliable
	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	"Alzheimer disease, unspecified"	"G30.9"	598	2306418	25.9
	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	"Alzheimer disease with late onset"	"G30.1"	32	2330831	1.4
	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	"Alzheimer disease, unspecified"	"G30.9"	641	2330831	27.5
	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Alzheimer disease with late onset"	"G30.1"	19	2369215	Unreliable
	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Alzheimer disease, unspecified"	"G30.9"	695	2369215	29.3
	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Alzheimer disease with late onset"	"G30.1"	30	2397808	1.3
	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Alzheimer disease, unspecified"	"G30.9"	781	2397808	32.6
	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	"Alzheimer disease with late onset"	"G30.1"	28	2419958	1.2
	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	"Alzheimer disease, unspecified"	"G30.9"	839	2419958	34.7
	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	"Alzheimer disease with late onset"	"G30.1"	10	2449490	Unreliable
	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	"Alzheimer disease, unspecified"	"G30.9"	831	2449490	33.9
	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Alzheimer disease with late onset"	"G30.1"	24	2485097	1.0
	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Alzheimer disease, unspecified"	"G30.9"	870	2485097	35.0
	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	"Alzheimer disease with late onset"	"G30.1"	19	2509474	Unreliable
	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	"Alzheimer disease, unspecified"	"G30.9"	872	2509474	34.7
	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Alzheimer disease with late onset"	"G30.1"	19	2518786	Unreliable
	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Alzheimer disease, unspecified"	"G30.9"	808	2518786	32.1
	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	"Alzheimer disease with late onset"	"G30.1"	21	2535567	0.8
	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	"Alzheimer disease, unspecified"	"G30.9"	869	2535567	34.3
	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	"Alzheimer disease with late onset"	"G30.1"	14	2557216	Unreliable
	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	"Alzheimer disease, unspecified"	"G30.9"	887	2557216	34.7
	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	"Alzheimer disease with late onset"	"G30.1"	56	2580872	2.2
	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	"Alzheimer disease, unspecified"	"G30.9"	892	2580872	34.6
	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	"Alzheimer disease with late onset"	"G30.1"	40	2620187	1.5
	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	"Alzheimer disease, unspecified"	"G30.9"	874	2620187	33.4
	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	"Alzheimer disease with late onset"	"G30.1"	46	2653936	1.7
	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	"Alzheimer disease, unspecified"	"G30.9"	776	2653936	29.2
	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	"Alzheimer disease with late onset"	"G30.1"	54	2680812	2.0
	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	"Alzheimer disease, unspecified"	"G30.9"	867	2680812	32.3
	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	"Alzheimer disease with late onset"	"G30.1"	54	2725306	2.0
	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	"Alzheimer disease, unspecified"	"G30.9"	945	2725306	34.7
	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	"Alzheimer disease with late onset"	"G30.1"	41	2772304	1.5
	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	"Alzheimer disease, unspecified"	"G30.9"	1216	2772304	43.9
	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	"Alzheimer disease with late onset"	"G30.1"	54	2807551	1.9
	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	"Alzheimer disease, unspecified"	"G30.9"	1305	2807551	46.5
	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	"Alzheimer disease with late onset"	"G30.1"	111	2851723	3.9
	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	"Alzheimer disease, unspecified"	"G30.9"	1240	2851723	43.5
	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	"Alzheimer disease with late onset"	"G30.1"	143	2884737	5.0
	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	"Alzheimer disease, unspecified"	"G30.9"	1161	2884737	40.2
	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	"Alzheimer disease with late onset"	"G30.1"	89	2885375	3.1
	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	"Alzheimer disease, unspecified"	"G30.9"	1171	2885375	40.6
	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	"Alzheimer disease with late onset"	"G30.1"	76	2891571	2.6
	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	"Alzheimer disease, unspecified"	"G30.9"	1293	2891571	44.7
	"Florida"	"12"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2020 "	"2020"	"Alzheimer disease, unspecified"	"G30.9"	12	148282	Unreliable
	"Florida"	"12"	"Male"	"M"	"Black or African American"	"2054-5"	"1999"	"1999"	"Alzheimer disease, unspecified"	"G30.9"	25	525797	4.8
	"Florida"	"12"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	"Alzheimer disease, unspecified"	"G30.9"	15	535343	Unreliable
	"Florida"	"12"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	"Alzheimer disease, unspecified"	"G30.9"	19	548145	Unreliable
	"Florida"	"12"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Alzheimer disease, unspecified"	"G30.9"	29	558337	5.2
	"Florida"	"12"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Alzheimer disease, unspecified"	"G30.9"	29	568881	5.1
	"Florida"	"12"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Alzheimer disease, unspecified"	"G30.9"	19	581158	Unreliable
	"Florida"	"12"	"Male"	"M"	"Black or African American"	"2054-5"	"2005"	"2005"	"Alzheimer disease, unspecified"	"G30.9"	31	594414	5.2
	"Florida"	"12"	"Male"	"M"	"Black or African American"	"2054-5"	"2006"	"2006"	"Alzheimer disease, unspecified"	"G30.9"	26	606607	4.3
	"Florida"	"12"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Alzheimer disease, unspecified"	"G30.9"	21	613368	3.4
	"Florida"	"12"	"Male"	"M"	"Black or African American"	"2054-5"	"2008"	"2008"	"Alzheimer disease, unspecified"	"G30.9"	28	618522	4.5
	"Florida"	"12"	"Male"	"M"	"Black or African American"	"2054-5"	"2009"	"2009"	"Alzheimer disease, unspecified"	"G30.9"	39	626130	6.2
	"Florida"	"12"	"Male"	"M"	"Black or African American"	"2054-5"	"2010"	"2010"	"Alzheimer disease, unspecified"	"G30.9"	31	633594	4.9
	"Florida"	"12"	"Male"	"M"	"Black or African American"	"2054-5"	"2011"	"2011"	"Alzheimer disease, unspecified"	"G30.9"	35	649597	5.4
	"Florida"	"12"	"Male"	"M"	"Black or African American"	"2054-5"	"2012"	"2012"	"Alzheimer disease, unspecified"	"G30.9"	30	656058	4.6
	"Florida"	"12"	"Male"	"M"	"Black or African American"	"2054-5"	"2013"	"2013"	"Alzheimer disease, unspecified"	"G30.9"	33	663963	5.0
	"Florida"	"12"	"Male"	"M"	"Black or African American"	"2054-5"	"2014"	"2014"	"Alzheimer disease, unspecified"	"G30.9"	35	676743	5.2
	"Florida"	"12"	"Male"	"M"	"Black or African American"	"2054-5"	"2015"	"2015"	"Alzheimer disease, unspecified"	"G30.9"	49	689126	7.1
	"Florida"	"12"	"Male"	"M"	"Black or African American"	"2054-5"	"2016"	"2016"	"Alzheimer disease, unspecified"	"G30.9"	54	701479	7.7
	"Florida"	"12"	"Male"	"M"	"Black or African American"	"2054-5"	"2017"	"2017"	"Alzheimer disease, unspecified"	"G30.9"	40	714336	5.6
	"Florida"	"12"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	"Alzheimer disease, unspecified"	"G30.9"	60	720742	8.3
	"Florida"	"12"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	"Alzheimer disease, unspecified"	"G30.9"	44	722507	6.1
	"Florida"	"12"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	"Alzheimer disease, unspecified"	"G30.9"	61	731446	8.3
	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	"Alzheimer disease, unspecified"	"G30.9"	259	2196370	11.8
	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	"Alzheimer disease with late onset"	"G30.1"	23	2222021	1.0
	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	"Alzheimer disease, unspecified"	"G30.9"	263	2222021	11.8
	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Alzheimer disease with late onset"	"G30.1"	10	2259501	Unreliable
	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Alzheimer disease, unspecified"	"G30.9"	331	2259501	14.6
	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	"Alzheimer disease, unspecified"	"G30.9"	298	2286876	13.0
	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	"Alzheimer disease, unspecified"	"G30.9"	330	2310556	14.3
	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	"Alzheimer disease, unspecified"	"G30.9"	376	2342106	16.1
	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	"Alzheimer disease with late onset"	"G30.1"	10	2377618	Unreliable
	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	"Alzheimer disease, unspecified"	"G30.9"	417	2377618	17.5
	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	"Alzheimer disease with late onset"	"G30.1"	14	2402207	Unreliable
	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	"Alzheimer disease, unspecified"	"G30.9"	376	2402207	15.7
	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	"Alzheimer disease, unspecified"	"G30.9"	375	2414478	15.5
	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Alzheimer disease, unspecified"	"G30.9"	441	2428149	18.2
	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	"Alzheimer disease, unspecified"	"G30.9"	395	2448379	16.1
	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	"Alzheimer disease with late onset"	"G30.1"	12	2472230	Unreliable
	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	"Alzheimer disease, unspecified"	"G30.9"	462	2472230	18.7
	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	"Alzheimer disease, unspecified"	"G30.9"	383	2520455	15.2
	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	"Alzheimer disease with late onset"	"G30.1"	13	2551780	Unreliable
	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	"Alzheimer disease, unspecified"	"G30.9"	342	2551780	13.4
	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	"Alzheimer disease with late onset"	"G30.1"	20	2577038	0.8
	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	"Alzheimer disease, unspecified"	"G30.9"	402	2577038	15.6
	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	"Alzheimer disease with late onset"	"G30.1"	17	2612649	Unreliable
	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	"Alzheimer disease, unspecified"	"G30.9"	434	2612649	16.6
	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	"Alzheimer disease with late onset"	"G30.1"	13	2653670	Unreliable
	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	"Alzheimer disease, unspecified"	"G30.9"	565	2653670	21.3
	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	"Alzheimer disease with late onset"	"G30.1"	18	2687944	Unreliable
	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	"Alzheimer disease, unspecified"	"G30.9"	570	2687944	21.2
	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	"Alzheimer disease with late onset"	"G30.1"	35	2733854	1.3
	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	"Alzheimer disease, unspecified"	"G30.9"	554	2733854	20.3
	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	"Alzheimer disease with late onset"	"G30.1"	47	2767167	1.7
	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	"Alzheimer disease, unspecified"	"G30.9"	539	2767167	19.5
	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	"Alzheimer disease with late onset"	"G30.1"	47	2771669	1.7
	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	"Alzheimer disease, unspecified"	"G30.9"	496	2771669	17.9
	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	"Alzheimer disease with late onset"	"G30.1"	37	2776843	1.3
	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	"Alzheimer disease, unspecified"	"G30.9"	603	2776843	21.7
	"Georgia"	"13"	"Female"	"F"	"Black or African American"	"2054-5"	"1999"	"1999"	"Alzheimer disease, unspecified"	"G30.9"	19	196621	Unreliable
	"Georgia"	"13"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Alzheimer disease, unspecified"	"G30.9"	21	196420	10.7
	"Georgia"	"13"	"Female"	"F"	"Black or African American"	"2054-5"	"2001"	"2001"	"Alzheimer disease, unspecified"	"G30.9"	19	196560	Unreliable
	"Georgia"	"13"	"Female"	"F"	"Black or African American"	"2054-5"	"2002"	"2002"	"Alzheimer disease, unspecified"	"G30.9"	37	195679	18.9
	"Georgia"	"13"	"Female"	"F"	"Black or African American"	"2054-5"	"2003"	"2003"	"Alzheimer disease, unspecified"	"G30.9"	35	193016	18.1
	"Georgia"	"13"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Alzheimer disease, unspecified"	"G30.9"	38	190981	19.9
